ra,dec,classe,g,i,r,u,z,subclasse,redshift
200.39116,18.739038,GALAXY,19.278372,60.317978,41.206406,6.256707,77.39164,STARFORMING,0.08419199999999999
200.46498,18.821626000000002,GALAXY,25.846964,72.445908,50.517796,10.178586,89.386078,STARFORMING,0.063207
236.93393999999998,41.4023,GALAXY,174.52131699999995,430.82769800000005,312.580719,82.93998,528.896851,AGN,0.032664
236.4018,41.378207,GALAXY,17.447195,50.706348,33.513031,8.611618,60.445751,STARBURST,0.12849100000000002
236.62625,41.326324,GALAXY,24.218542000000006,78.44976,55.19431700000001,7.609047,98.813843,AGN,0.075696
236.58872000000002,41.319109000000005,GALAXY,20.305325,50.8237,36.217171,11.701279,60.112087,STARFORMING,0.125106
236.3981,41.322886,GALAXY,18.005195999999994,59.521584,40.686596,5.819479,74.036232,AGN,0.102208
236.4863,41.386899,GALAXY,21.150299,49.079899,36.608349,10.356367,56.996002,STARFORMING,0.125859
236.21152999999998,41.253657000000004,GALAXY,35.53499199999999,73.164551,54.986813,16.715481,78.787315,STARBURST,0.103446
236.1689,41.447849,GALAXY,15.193742000000002,31.382086,24.055111,8.226438,34.192615999999994,STARBURST,0.14314200000000002
217.99422,58.888348,GALAXY,11.631394,33.856728000000004,24.081419,4.906899,42.002831,STARFORMING,0.13711199999999998
218.13971,59.453749,GALAXY,47.2407,80.804916,61.894405000000006,26.384285,80.231415,STARBURST,0.108011
218.09145,58.708996,GALAXY,83.413048,186.916901,139.334305,47.13274000000001,224.122086,STARFORMING,0.038939
218.1971,59.36640799999999,GALAXY,38.528408,88.691994,64.738403,21.457739,103.163811,STARFORMING,0.051605
217.82082999999997,58.642939,GALAXY,18.301535,51.853134,35.295673,8.140452,69.401779,STARFORMING,0.07318999999999999
218.02072,59.205746,GALAXY,23.427162,78.809021,54.751358,10.95639,98.761238,STARFORMING,0.17191199999999998
218.08889,58.625122,GALAXY,8.750034,12.82721,11.051661,7.849734,15.411304,STARBURST,0.038977
217.82522999999998,58.761251,GALAXY,4.588592,9.314223,7.528511999999999,2.617256,11.152297,STARFORMING,0.010316
217.2984,58.253592000000005,GALAXY,15.16492,51.88685200000001,33.677856,7.124387,69.498207,STARFORMING,0.100907
217.22247000000002,58.221697999999996,GALAXY,15.6861,29.072554,22.890631,12.033929,33.871117,STARFORMING,0.051163
133.66218999999998,14.224568,GALAXY,24.612528,93.905663,56.178402,10.172379,125.32798,STARFORMING,0.093523
235.9972,18.282142,GALAXY,1.00188,5.595329,2.689796,-0.165681,9.723023,AGN,0.546205
236.15445,18.02778,GALAXY,1.476444,11.414046,5.788295,0.07962899999999999,19.008413,AGN,0.389138
214.15687000000003,59.130112,GALAXY,14.471931,56.46733100000001,36.494999,3.176138,73.93119,STARFORMING,0.073401
214.25822999999997,58.879267000000006,GALAXY,9.200744,27.150816,19.380638,3.435337,31.491264,STARFORMING,0.13596
214.15926000000002,59.161014,GALAXY,16.627897,56.21423000000001,38.681858,4.98409,70.585526,STARFORMING,0.107148
214.28892000000002,59.056281999999996,GALAXY,5.07707,13.247462,9.896994,1.837539,15.216105,STARFORMING,0.074289
214.45372000000003,59.307731000000004,GALAXY,20.152306,61.01506800000001,42.339664,6.752662,74.68428,STARFORMING,0.073301
213.08299,58.213415000000005,GALAXY,15.053151000000002,57.789501,38.768944,4.875147,74.69839499999998,STARFORMING,0.161377
213.18601,58.25435699999999,GALAXY,20.790751,71.595619,45.847961,6.5553979999999985,87.791611,STARFORMING,0.068686
213.26272999999998,58.253634999999996,GALAXY,67.812714,160.45474199999995,115.296646,31.90086,179.744751,STARFORMING,0.074786
213.30192000000002,58.703405000000004,GALAXY,22.719616,69.727036,48.577728,9.649971,86.612549,STARFORMING,0.106712
213.19877000000002,58.713073,GALAXY,14.542915,27.773033,20.957497,5.847264,28.37252,STARBURST,0.073422
213.1674,58.671985,GALAXY,47.643936,86.220291,69.472893,31.883762,94.920204,STARBURST,0.037359
213.27325,58.538056000000005,GALAXY,20.428066,46.477776,34.147804,8.661961,52.389786,STARFORMING,0.094347
213.46719,58.899089000000004,GALAXY,39.341515,117.389137,81.145943,14.52875,141.246658,STARFORMING,0.08321
213.35738999999998,58.971759,GALAXY,15.383813,36.618572,26.719517,5.864303,40.886757,STARFORMING,0.083739
213.33213999999998,59.097742000000004,GALAXY,23.511185,40.948624,32.540611,16.771626,43.710648,STARBURST,0.036455
213.64445,59.010286,GALAXY,23.752216,43.411274,34.769554,12.095508,47.268116,STARFORMING,0.09081
213.79697000000002,58.961792,GALAXY,99.530403,337.440094,231.287354,28.753311,430.372131,BROADLINE,0.060353
213.63985,59.277172,GALAXY,21.60022,62.416702,42.373745,8.529571,74.930557,STARFORMING,0.07964500000000001
132.51658,30.784819,GALAXY,14.172018,54.109097,34.752007,5.435449,70.82666,STARFORMING,0.15154700000000002
132.19795,30.589683,GALAXY,34.417629,76.06738299999998,55.537334,15.604869,85.291138,STARFORMING,0.08430800000000001
132.23557,30.826135999999998,GALAXY,7.567061,17.7761,12.891215,3.492734,20.298801,STARBURST,0.067905
132.14582,30.700862,GALAXY,16.164837,20.455809,18.840694,13.083379,22.458134,STARBURST,0.026798
132.24518999999998,30.618727000000003,GALAXY,17.644781,65.906624,41.100769,6.804013,86.479286,STARFORMING,0.083972
132.12107,30.982771999999997,GALAXY,14.430497,36.180607,26.226694,6.7511470000000005,45.1217,STARFORMING,0.088834
132.19877,30.808305999999998,GALAXY,23.727797,61.313156000000006,43.423172,11.823951,76.346542,STARFORMING,0.053886
132.1875,31.067417,GALAXY,27.298042,60.210697,43.838951,14.393345000000002,70.224731,STARBURST,0.088742
132.09559,30.86155,GALAXY,33.389984000000005,59.252304,48.131672,19.593863,65.01975300000001,STARFORMING,0.046489
131.88257,30.864693,GALAXY,11.932059,52.901539,34.213921,6.544017,73.35775,STARFORMING,0.259871
131.97722,30.913513000000002,GALAXY,22.379797,68.624115,46.837448,8.819184,86.256828,STARFORMING,0.07827200000000001
131.83128,31.181753000000004,GALAXY,40.372177,129.915421,89.331367,14.62488,163.389389,STARFORMING,0.051982000000000014
132.07573,31.009081,GALAXY,30.661001,60.704773,44.536228,14.591645000000002,63.401615,STARBURST,0.083576
11.470979,-0.23057732,GALAXY,3.823563,21.274309,11.091395,0.965572,30.588642,STARBURST,0.233701
11.516397,-0.01068225,GALAXY,13.440337,40.986992,28.651129,5.497127,54.052498,STARFORMING,0.110532
197.80479,55.847276,GALAXY,19.903816,69.688255,45.883911,7.820175999999999,88.87541999999998,STARFORMING,0.112267
159.51155,11.397591,GALAXY,1.702749,22.008179,10.559602,0.6691050000000001,31.263727000000006,BROADLINE,0.410261
159.80071,12.448462,GALAXY,55.324799,129.062881,93.031288,28.610037,152.301178,STARFORMING,0.047889
159.78499,12.056628,GALAXY,19.245127,63.303898,42.263184,6.712706,80.266266,STARFORMING,0.092046
159.93438,12.008824,GALAXY,18.598364,38.146568,28.423763,10.733653,42.213417,STARFORMING,0.053793
159.83612,12.122434,GALAXY,22.464676,49.472729,35.52313200000001,12.187357,56.07923100000001,STARFORMING,0.054426
159.77407,11.758904,GALAXY,21.189909,70.901474,45.9958,11.04769,89.078316,STARFORMING,0.14787899999999998
159.85551,11.807647,GALAXY,9.972889,19.382587,15.311524,7.393628,21.50555,STARFORMING,0.026646
159.71084,11.655051,GALAXY,40.402847,117.66433,78.436165,19.067457,148.074478,STARFORMING,0.047279
159.77046,11.508164,GALAXY,38.619965,92.969231,64.224091,20.769863,106.040596,STARBURST,0.06450399999999999
159.80587,11.683574,GALAXY,23.555674,64.250885,43.134186,12.570709,75.87338299999998,STARFORMING,0.094593
160.24077,12.396968,GALAXY,22.776268,75.847572,47.128757,11.106011,96.866814,STARFORMING,0.131618
160.17316,12.315033,GALAXY,30.773746000000006,59.35732700000001,45.751888,15.727697,68.616623,STARFORMING,0.053825
213.47187999999997,59.402887,GALAXY,32.802601,70.134171,51.33313,20.802612,77.241264,STARBURST,0.172201
212.74962000000002,58.62053100000001,GALAXY,29.508862,62.094147,45.500069,13.630488,65.886414,STARBURST,0.07334600000000001
212.68112999999997,58.517538,GALAXY,57.330212,227.721863,150.040421,15.69488,299.064056,BROADLINE,0.093651
212.92955,58.295318,GALAXY,18.541317000000006,47.615044,33.179119,8.920813,53.715652,STARFORMING,0.11689
212.68826,58.25631800000001,GALAXY,12.478832,45.279709,29.576931,6.456121,56.126637,STARFORMING,0.221902
212.67999,58.498238,GALAXY,15.953331,37.787975,27.252409000000004,6.933585000000001,43.65575,STARFORMING,0.092281
162.07411000000002,4.6106256,GALAXY,2.779446,4.942157,4.027175,2.337176,5.1582089999999985,STARBURST,0.163879
133.46378,31.708606,GALAXY,12.372231,34.909267,23.926723000000006,4.797877,43.824215,STARFORMING,0.07285499999999999
133.88043000000002,31.504537,GALAXY,12.713936,41.758232,28.697187,3.899708,50.714924,STARFORMING,0.121756
133.88833,31.211675,GALAXY,205.97052,534.405701,401.690521,100.206764,683.266296,STARFORMING,0.006778354
133.76937,31.42959,GALAXY,15.353065,51.998955,32.047882,7.231194,66.745613,STARFORMING,0.122163
4.414176,-0.69635999,GALAXY,7.890088,17.275785,13.035452,3.620848000000001,19.546244,STARBURST,0.14018599999999998
4.658721900000001,-0.60116702,GALAXY,4.177122,14.059396,9.785653,2.377838,18.762943,STARFORMING,0.229259
4.638226,-0.67201799,GALAXY,14.735375,27.191071,21.381298,6.514033,28.491888,STARFORMING,0.101731
4.4397712,-0.26784599,GALAXY,5.786214,12.520296,9.717982,2.595792,13.478431,STARFORMING,0.179757
4.4384860999999995,-0.087933,GALAXY,9.030017,15.660798000000002,13.070599,4.029594,17.578770000000002,STARFORMING,0.06901
4.486916099999999,-0.64668202,GALAXY,5.007382,11.60114,8.699454,1.691947,13.394268,STARFORMING,0.151125
4.6004238,-0.21198899999999998,GALAXY,3.921746,7.798489,6.085248,1.541043,8.827285,STARFORMING,0.072059
4.5148768,-0.53749001,GALAXY,4.085941,9.17099,7.182685,1.319406,10.612966,STARFORMING,0.06583
3.9347519999999996,-1.0970600000000001,GALAXY,5.46873,11.886764,9.402872,3.178172,12.406792,STARFORMING,0.22217
3.738672,-0.91779,GALAXY,6.0495199999999985,20.73597,13.886667999999998,1.328972,26.386883,STARFORMING,0.109077
3.8577011,-0.99954897,GALAXY,5.879529,12.9212,9.68153,2.811372,12.769868,STARFORMING,0.109749
3.7533828999999996,-0.76354402,GALAXY,3.269812,7.589150999999998,6.133831,1.507462,8.174754,STARFORMING,0.167179
3.9068980000000004,-1.011085,GALAXY,11.220733,24.070999,18.649412,4.876339,26.413498,STARBURST,0.152193
3.8903489,-0.83359498,GALAXY,6.193021,12.861205,10.093453,2.863544,13.496488,STARFORMING,0.056075
4.151963200000001,-0.62402201,GALAXY,4.80162,9.725379,7.963688,2.06477,10.678167,STARBURST,0.068317
4.1088238,-0.57222998,GALAXY,7.760089999999999,18.591845000000006,13.881934,3.646659,20.240696,STARFORMING,0.150676
251.34288999999998,27.691662,GALAXY,27.285885,92.528938,64.727692,7.300747,116.451996,AGN,0.13485999999999998
252.43309,28.781875,GALAXY,30.139402,63.702682,48.181068,13.623885,72.34446,STARFORMING,0.06212300000000001
252.46101000000002,28.814682,GALAXY,36.436081,152.52113300000005,94.681549,9.737588,205.768768,AGN,0.080121
252.46934,28.602433,GALAXY,12.038323,27.421642,20.056561,6.307663,32.983326,STARFORMING,0.070957
252.50985,28.17285,GALAXY,23.422462,70.463799,49.116844,9.044714,89.345711,AGN,0.03322
252.53218999999999,28.190828999999997,GALAXY,40.231674,108.697243,78.09384200000002,14.995616,134.204117,STARFORMING,0.035162
252.48632999999998,28.814798,GALAXY,27.527634000000006,75.572975,50.223595,12.578325,89.023384,STARBURST,0.06199
251.51632999999998,28.063193,GALAXY,13.867752,50.77383,32.709140999999995,5.280396,66.875656,STARFORMING,0.104055
251.77129,28.124526,GALAXY,11.252808,50.193665,30.944674,4.810522,67.14748399999999,AGN,0.140205
254.36248999999998,20.450956,GALAXY,3.0520110000000003,22.816549,11.919679,0.78189,37.129917,STARFORMING,0.287069
246.4271,19.932992000000002,GALAXY,8.880980000000003,19.411009,14.907031,6.004578,22.566975,STARFORMING,0.034543
246.56628999999998,19.600362,GALAXY,15.450223,46.33363,31.181715000000004,7.790189999999999,57.766365,STARFORMING,0.124095
245.92177999999998,19.933367999999998,GALAXY,21.897535,66.74000500000001,44.312698,9.026219,83.14386,STARFORMING,0.096248
246.06322000000003,20.183554,GALAXY,98.091988,358.507141,224.114548,39.405651,490.513489,STARFORMING,0.03972
246.03701,19.978368,GALAXY,15.890228,47.329868,31.678627,7.140269,59.269852,STARFORMING,0.100674
246.06987,19.990105,GALAXY,6.6235300000000015,17.149515,12.05476,3.604242,21.902914000000006,STARFORMING,0.085131
4.0959821000000005,-0.478829,GALAXY,6.309724,12.546366,9.914636,3.483239,13.168403,STARFORMING,0.058299
4.3042907999999995,-0.489755,GALAXY,7.243619,27.293867,18.131622,2.4578290000000003,33.528111,STARFORMING,0.200366
4.2900858,-0.25240201,GALAXY,6.447129,18.444632,13.10587,3.899003,22.001394,STARFORMING,0.18996
4.173200100000001,-0.34270900000000004,GALAXY,8.565700999999999,18.006204999999994,14.24846,3.630628,19.708431,STARFORMING,0.11726
4.072258000000001,-0.206927,GALAXY,11.364661,22.66543,17.641588,5.902,24.867376,STARFORMING,0.072508
3.6814001000000003,-1.144735,GALAXY,8.280648,35.233002,22.886934,2.572093,46.854565,AGN,0.15444000000000002
3.7092991,-1.1063379999999998,GALAXY,8.293867,18.623816,14.330182999999998,4.836687,21.194288,STARBURST,0.212184
138.66863999999998,24.954629,GALAXY,27.164923,70.259773,49.479683,10.815499,83.720955,STARFORMING,0.074567
138.71135,25.355560999999998,GALAXY,14.180743,42.287636,28.787146000000003,5.244283,51.280617,STARFORMING,0.076543
138.61729,25.215785,GALAXY,28.565254,71.891228,49.86573,11.986839,79.67160799999998,STARFORMING,0.075791
139.71953,25.930725,GALAXY,15.854169,35.308815,26.524738,7.662825,39.778198,STARFORMING,0.076258
139.61487,25.45508,GALAXY,15.764246,27.977587,21.716782,7.644378,29.062912,STARBURST,0.062843
139.32797,25.785474,GALAXY,15.161018,43.092899,30.375809000000004,5.788094999999998,52.69957700000001,STARFORMING,0.084952
138.9584,25.462532999999997,GALAXY,10.745551,37.89909,24.868145,4.429239,49.362671,STARFORMING,0.160951
139.12763999999999,25.568324,GALAXY,22.521593,62.516438,43.449711,11.270357,80.262985,STARFORMING,0.027149
203.78005,61.541503000000006,GALAXY,33.971733,113.807762,73.280006,11.77245,143.887283,STARFORMING,0.096734
204.7767,61.957189,GALAXY,32.564453,83.830528,54.75994100000001,16.332592,92.540642,STARBURST,0.128186
203.91912,61.74715500000001,GALAXY,36.617622,68.672928,54.96949,19.370098,78.041924,STARFORMING,0.031301
204.15296,61.439533999999995,GALAXY,117.083366,399.324005,272.606079,34.712669,520.322266,BROADLINE,0.035814
204.11475,61.53080500000001,GALAXY,51.590588,147.865005,103.261597,16.732359,178.11038200000004,STARFORMING,0.073424
203.55942,61.308893000000005,GALAXY,18.489595,63.421658,41.037189,7.0578520000000005,82.59770999999998,STARFORMING,0.093371
203.55083,61.214431000000005,GALAXY,21.975798,61.97490300000001,43.529308,8.772545,75.37468,AGN,0.07247999999999999
204.05957,61.035672,GALAXY,37.619675,83.334648,59.953091,17.587547,93.704765,STARBURST,0.093046
205.40861999999998,62.116553,GALAXY,15.442245000000002,40.114391,28.891508,7.124034,47.306393,STARFORMING,0.08862300000000001
205.00079,61.65033100000001,GALAXY,12.426814,24.679909,19.546276,6.022362,27.610277000000004,STARFORMING,0.044069
205.16447,61.593242000000004,GALAXY,13.447265,42.546169,28.351257,4.91996,53.396717,STARFORMING,0.101464
205.25985,61.58418399999999,GALAXY,29.950581,52.093494,41.268024,28.079025,57.00916700000001,STARBURST,0.033124
138.8391,25.561421,GALAXY,15.011485,59.629913,36.416161,6.7817690000000015,74.816025,STARFORMING,0.149864
138.63553000000002,25.634379,GALAXY,24.081263,56.656345,41.7388,11.992992,63.333523,STARFORMING,0.14269400000000002
138.69554,25.799711,GALAXY,17.309946,37.301785,28.661779,9.142696,42.918388,STARFORMING,0.040845
166.06568000000001,0.84146805,GALAXY,12.229932000000002,51.342716,32.389755,7.425988999999999,66.157623,STARFORMING,0.185395
166.37253,0.53422749,GALAXY,14.579873,33.185787,23.718674,7.731678,38.212612,STARFORMING,0.086056
166.21421,0.55383842,GALAXY,18.496059,72.599533,43.449528,7.368991999999999,97.938454,STARFORMING,0.074392
166.18941999999998,0.60113752,GALAXY,20.744989,43.238758,31.884333,9.990085,47.82751500000001,STARFORMING,0.073752
166.24016,1.0382859,GALAXY,62.851753,184.949768,128.60751299999998,24.681797,228.888977,AGN,0.043460000000000006
166.31363000000002,0.99053773,GALAXY,14.826232999999998,30.317532,24.483931,10.206124,38.983559,STARBURST,0.334646
166.2507,0.88517419,GALAXY,23.241079,39.939289,33.149326,12.102064,44.619644,STARFORMING,0.013429
166.22558999999998,1.0131395,GALAXY,20.09967,65.216736,43.565269,8.355178,83.089554,STARFORMING,0.123107
11.541272,-0.99999017,GALAXY,3.120503,10.255412,6.535818,1.049839,12.479626,STARBURST,0.121645
27.999577000000002,0.30190814,GALAXY,4.569284,11.932096,8.723306,4.00828,13.789611,STARBURST,0.240501
27.984697999999998,0.50557314,GALAXY,11.025824,30.453968,19.220364,4.958974,37.035385,STARBURST,0.143404
166.63093,0.50989605,GALAXY,23.521397,86.771576,54.23781999999999,7.289686,114.270538,STARFORMING,0.122597
166.45833000000002,0.40310003,GALAXY,82.157944,129.93763700000002,113.68241100000002,52.717678,145.08168,STARBURST,0.018584
166.67182,0.12799024,GALAXY,13.626682999999998,38.239048,24.902548,5.735607,44.29142,STARBURST,0.114054
166.67167,-0.03420676,GALAXY,22.255346,42.485489,32.127583,18.811632,49.203465,STARFORMING,0.031124
28.638368,-0.20706199,GALAXY,0.428144,4.943946,2.034204,0.158068,9.356548,AGN,0.482698
28.572471000000004,-0.31051798,GALAXY,0.317997,0.32505700000000004,0.33544,0.373928,0.316068,AGN,0.26767
28.399006,-1.1714901000000002,GALAXY,12.631956,41.327629,28.615776,4.984356,52.43512,STARFORMING,0.246395
28.336654,-0.99310313,GALAXY,26.072142000000003,137.523788,81.320923,6.1934510000000005,207.181686,BROADLINE,0.135695
28.528240000000004,-0.69710344,GALAXY,1.395298,8.738894,4.5476480000000015,1.044594,13.706927,STARFORMING,0.426842
28.307738,-1.0817193999999999,GALAXY,8.571807000000002,60.421387,35.091919,2.5112490000000003,86.088211,BROADLINE,0.236044
165.61328,11.054063000000001,GALAXY,61.641685,116.893768,93.352562,40.782394,136.808975,STARFORMING,0.021902
166.15198,11.835778999999999,GALAXY,15.020317000000002,54.165653000000006,35.919441,6.942136,69.923286,STARFORMING,0.128995
166.19167,11.354737,GALAXY,23.40962,88.533745,57.024742,8.975822,116.024033,STARFORMING,0.099987
166.12264,11.893925,GALAXY,49.015949,191.652115,119.687492,19.656277,257.743378,STARFORMING,0.043523
165.74161999999998,11.85474,GALAXY,32.319714000000005,107.970978,71.576897,11.042987,136.813293,STARFORMING,0.089528
165.73353999999998,11.644855,GALAXY,34.668743,119.56926,76.06660500000002,12.649085,150.62999,STARFORMING,0.089347
165.28082,11.430636999999999,GALAXY,23.250248000000006,72.801567,48.184513,10.900516,90.528572,STARFORMING,0.139546
165.42213,11.358388,GALAXY,28.250612,71.753227,50.893913,16.819609,86.168098,STARFORMING,0.094489
165.23187,11.794728,GALAXY,10.870434,21.018007,16.962471,7.275228,23.59063,STARFORMING,0.035458
165.3692,11.889513,GALAXY,27.558874,71.686325,52.57413100000001,15.043901000000002,86.245956,STARFORMING,0.026755
165.3129,11.859115,GALAXY,13.163288,38.29681400000001,26.97727,7.020334,47.537582,STARFORMING,0.09358
165.53909,11.789448,GALAXY,15.199459,32.132896,23.913187,9.845584,34.532867,STARBURST,0.176826
154.2871,26.659351,GALAXY,16.097904,31.071558000000003,23.427902,8.176988,34.371165999999995,STARFORMING,0.08092
